id,profile_url,name,email,address,phone,whatsapp
563,https://nigeriapropertycentre.com/agents/17-three-digital-realtors-33158,17 Three Digital Realtors,17threedigitalrealtors@gmail.com,"No 14b, Kasumu Street, Shangisha, Kosofe, Magodo, Lagos, Nigeria",08068958046,+2349067442944
564,https://nigeriapropertycentre.com/agents/c-w-real-estate-31111,C W Real Estate,hello@cwlagos.com,"No 1, Towry Close, Idejo Street, Off Adeola Odeku., Victoria Island, Lagos, Nigeria","+2347048089358, 09062511345, 07048089359",07048089358
565,https://nigeriapropertycentre.com/agents/franklin-obiadi-juls-luxuryhomes-116024,Franklin Obiadi Juls Luxuryhomes,juls.luxuryhomes@gmail.com,"15, Bassey Street,, Egbeda, Lagos, Nigeria","08137133596, 08028455619",08028455619
566,https://nigeriapropertycentre.com/agents/rexbamok-consulting-33413,Rexbamok Consulting,rexbamok@gmail.com,"21, Taike Street, Ikosi, Ketu, Lagos, Nigeria","07051018777, 07051018777",+2347051018777
567,https://nigeriapropertycentre.com/agents/andysean-global-concept-ltd-101294,Andysean Global Concept Ltd,heifersylvia@gmail.com,"4 Remi Folorunsho Lane, Ajao Estate, Mende, Ikeja, Lagos, Nigeria","07044903566, 07068085367, 08161142878",+2347044903566
568,https://nigeriapropertycentre.com/agents/p-debo-enterprises-28610,P-debo Enterprises,debowaled@gmail.com,"No 6, D E Street Shagari Estate, Ipaja, Lagos, Nigeria",08032295679,2348032295679
572,https://nigeriapropertycentre.com/agents/3z-limited-64520,3z Limited,donbarns@hotmail.com,"Plot 29, Fatai Olusesi, Ikota, Lagos, Lagos, Nigeria","+2347088802212, +2347059718675",+2347059718675
574,https://nigeriapropertycentre.com/agents/chrisp-ventures-limited-17682,Chrisp Ventures Limited,chrispventureslimited@gmail.com,"82, Kudirat Abiola Way, Oregun, Ikeja, Lagos, Nigeria","08101829037, 08059704190",09097926817
576,https://nigeriapropertycentre.com/agents/grabesg-international-41207,Grabesg International,grabesg@yahoo.com,"3, Bayo Ajayi Street, Off Hakeem Balogun, Adjacent African Shrine, Cbd, Agidingbi, Ikeja, Lagos, Nigeria","08024533815, 09084474272",+2348024533815
577,https://nigeriapropertycentre.com/agents/lisieux-avila-properties-limited-45117,Lisieux Avila Properties Limited,lisieuxavila@gmail.com,"154 Herbert Macaulay Way, Ebute Metta, Lagos, Nigeria","09042852943, 09042852943, 07055030235, +2349042852943",9042852943
578,https://nigeriapropertycentre.com/agents/kingbuilder-marketing-management-ltd-20037,Kingbuilder Marketing Management Ltd,jolaosoolamiji@yahoo.com,"15, Onaiwamimio Street, Ejigbo, Lagos, Nigeria","08132822283, 08132822283",
579,https://nigeriapropertycentre.com/agents/edglad-homes-and-construction-company-23181,Edglad Homes And Construction Company,edgladhomes@gmail.com,"Block 4, Plot 13, Alanguntan, Ajah, Lagos, Nigeria","09037300218, 09075444075, 09037300218, 09037300218",09075444075
582,https://nigeriapropertycentre.com/agents/blue-line-homes-and-property-167172,Blue Line Homes And Property,support@bluelinehomesandproperty.com,"10 Williams Awodehin Street Scheme 1 Estate Oko-oba Gra, Agege, Lagos, Nigeria","08052357640, 08052357640, 09014137757, 09085838587",+2348052357640
583,https://nigeriapropertycentre.com/agents/kenoburg-integrated-company-123707,Kenoburg Integrated Company,info@keno-properties.com,"No. 1 Saka Odofin House, Off Fidiso Road, Opposite Hydrocarbon Filling Station, Kingdom Hall Bus-stop, Abijo, Lagos, Nigeria","09052953163, 08030845854",+2349052953163
585,https://nigeriapropertycentre.com/agents/botac-real-estate-services-26707,Botac Real Estate Services,botacre@gmail.com,"2 Alhaji Mustapha Street, Iju, Lagos, Nigeria",09055233644,+2349055233644
586,https://nigeriapropertycentre.com/agents/brick-and-click-realty-limited-111185,Brick And Click Realty Limited,bcrealty.ng@gmail.com,"107 Kujore, Ojota, Lagos, Nigeria","08033951945, 09035352388",2348033951945
587,https://nigeriapropertycentre.com/agents/ab-infinity-ventures-6921,Ab Infinity Ventures,abinfinityventure@yahoo.com,"2, Ajayi Adedokun, By Bigjoy Bus Stop, Agbelekale/ekoro Road ,agbelekale, Alimosho, Lagos, Nigeria","08067779342, 08090734782",
589,https://nigeriapropertycentre.com/agents/future-homes-properties-and-investment-ltd-2589,Future Homes Properties And Investment Ltd,info@futurehomeproperties.com,"8 Providence Road, Lekki, Lagos, Nigeria","08033389765, 07088065449",08188880708
590,https://nigeriapropertycentre.com/agents/incomparable-properties-limited-23450,Incomparable Properties Limited,incomparablepropertiesltd@gmail.com,"Plot 19, Utomi Aire Street, Lekki Phase 1, Lagos, Nigeria","08028383205, 08028383205, 08099530997",+2348099530997
591,https://nigeriapropertycentre.com/agents/lyonmac-hospitality-services-87333,Lyonmac Hospitality Services,lyonmachospitalityservice@gmail.com,"Pl 3 Bl 3 Dideolu Estate, Victoria Island, Lagos, Nigeria","+2348171047709, +2348171047709, +2347018324794",+2348171047709
592,https://nigeriapropertycentre.com/agents/genesis-corporate-homes-and-properties-limited-26816,Genesis Corporate Homes And Properties Limited,info@genesishomesandproperties.com,"115b, Eti Osa Street, Dolphin Estate, Ikoyi, Lagos","09083222223, 08075959999, 09015388734",+2349083222223
595,https://nigeriapropertycentre.com/agents/bauble-property-homes-ltd-24891,Bauble Property & Homes Ltd,baublepropertyhome@gmail.com,"5 Ayawoele Road, Alagbole, Lagos, Nigeria","07089907710, 07036714943",+2347036714943
597,https://nigeriapropertycentre.com/agents/abs-global-enterprises-20207,Abs Global Enterprises,ageconsulting2019@gmail.com,"No, 123 Isawo Road, Agric Owutu, Ikorodu, Lagos State, Nigeria","08096832127, 07084620365",+2348096832127
598,https://nigeriapropertycentre.com/agents/itodo-properties-107518,Itodo Properties,itodoproperties@gmail.com,"House 3, Road 7, Greenland Estate Sangotedo, Ajah, Lagos, Nigeria","08039801615, 08039801615",2348039801615
600,https://nigeriapropertycentre.com/agents/weservice-properties-49562,Weservice Properties,gbohunmiafuwape@gmail.com,"5, Aremi Sofoluwe Street, Gra, Magodo, Lagos, Nigeria",08028989025,+2348028989025
602,https://nigeriapropertycentre.com/agents/worldmarks-properties-limited-37685,Worldmarks Properties Limited,ogbemudia@woorldmarksproperties.com.ng,"Plot 54b, Fatai Arobieke Street, Lekki Residential Scheme , Eti Osa Lcda, Lekki, Lagos, Nigeria","08069017662, 08069017662, 08173128081",+2348069017662
603,https://nigeriapropertycentre.com/agents/richman-homes-46255,Richman Homes,support@richmanluxuryliving.com,"B602 Safecourt Apartments, Ikate Elegushi., Lekki,, Lagos, Nigeria","08138640329, 08138640329",+2348138640329
605,https://nigeriapropertycentre.com/agents/midas-rasfam-info-konsult-midas-properties-services-100467,Midas Rasfam Info Konsult (midas Properties Services),pmtoyin@yahoo.com,"1, Progress College Road, Car Wash Bus Stop,, Abule Egba,, Lagos., Nigeria","08027202136, 08185642199, 07025314833",+2348027202136
607,https://nigeriapropertycentre.com/agents/hamilton-rhodes-limited-45492,Hamilton Rhodes Limited,hamiltonrhodesgrp@gmail.com,"Hub 28, Prince Bode Adebowale Street, Off Chief Collins, Lekki Phase 1, Lekki, Lagos, Nigeria",09091769566,09091769566
608,https://nigeriapropertycentre.com/agents/binorealestateconsult-limited-21664,Binorealestateconsult Limited,john.emoabino@gmil.com,"No 3, Lapako Street, Igbo Oluwo, Ikorodu, Lagos, Nigeria",08086428537,08086428537
610,https://nigeriapropertycentre.com/agents/medugu-property-nigeria-limited-104725,Medugu Property Nigeria Limited,thomasmedugu@yahoo.com,"27 Idowu Martin, Victoria Island, Lagos, Nigeria","07025046994, 08050534796",+2348050534796
612,https://nigeriapropertycentre.com/agents/cicero-services-27464,Cicero Services,echegodwin3000@gmail.com,"6-8 Helen Adebayo Street, Off Mosoba, Yakoyo, Ojodu Berger, Lagos, Nigeria","07034273200, 07082312128, 08118665290",+2347034273200
613,https://nigeriapropertycentre.com/agents/wapel-nigeria-limited-26435,Wapel Nigeria Limited,wapelng@gmail.com,"Tunde Seriki Close, Alpha Beach Road, Igbo Efon, Lekki , Lagos, Nigeria",+2348099444251,+2348099444251
614,https://nigeriapropertycentre.com/agents/harris-consult-realty-14093,Harris Consult Realty,harrisconsultrealty@gmail.com,"No 5, Bale Close, Ifako, Gbagada, Lagos, Nigeria","08054563213, 07038600757, 09081007978",+2347038600757
615,https://nigeriapropertycentre.com/agents/fm-ojo-company-15272,F.m. Ojo & Company,fmojocompany@gmail.com,"Suite 59a Primal Tek Plaza, 63/65 Egbeda Idimu Roa, Alimosho, Lagos, Nigeria","2348066485995, 2348023124808, 2347044888405",+2348023124808
618,https://nigeriapropertycentre.com/agents/beachway-managers-19784,Beachway Managers,godwin.anazodo@beachwaymanagers.com,"7h Grace Anjous Str, Off Adebayo Doherty Street, Lekki, Lagos, Nigeria","07034273200, 07065468768, 08037916068, 08067916725",07065468768
621,https://nigeriapropertycentre.com/agents/square-metres-concept-limited-31845,Square Metres Concept Limited,squaremeterplus@yahoo.com,"32 Association Avenue, Ilupeju, Lagos, Nigeria","08131083046, 09074555917, 09079927393, 08101158798",08131083046
624,https://nigeriapropertycentre.com/agents/wolfe-realtors-nigeria-grey-wolfe-limited-30384,Wolfe Realtors Nigeria (grey Wolfe Limited),info@wolferealtorsng.com,"20, Ike Asogwa Close, Off Bush Street, Maryland, Lagos, Nigeria","08106003837, 07012747191",+2348106003837
626,https://nigeriapropertycentre.com/agents/folyayo-real-estate-ltd-1587,Folyayo Real Estate Ltd,dejigabrael@yahoo.com,"22, Akinremi Street, Off Anifowose Street, Ikeja, Lagos, Nigeria","08026484419, 08061376106",
628,https://nigeriapropertycentre.com/agents/stunbich-investment-limited-83682,Stunbich Investment Limited,stunbichinvestment@yahoo.com,"12 Walter Siffre Street, Ifako., Gbagada, Lagos, Nigeria",+2348082053572,+2348082053572
629,https://nigeriapropertycentre.com/agents/goldtech-realty-20875,Goldtech Realty,goldtechrealty@gmail.com,"3b, Etti Balogun Street, Badore, Ajah, Lagos, Nigeria",08187166439,+2348187166439
633,https://nigeriapropertycentre.com/agents/whitebronze-investment-ltd-28310,Whitebronze Investment Ltd,info@whitebronzeinvestment.com,"Shop 93-block E1, Hfp Eastline Shopping Complex Opposite Abraham Adesanya Estate, Lekki Pennisular, Ajah, Lagos, Nigeria","+2347031808478, 09078187457, +2349090407416, 09078187457",07031808478
635,https://nigeriapropertycentre.com/agents/kek-property-management-22878,Kek Property Management,info@kpm.com.ng,"21, Igbosere Road, Lagos Island, Lagos, Nigeria","07084662132, 07084662132, 08035531075",
637,https://nigeriapropertycentre.com/agents/jide-taiwo-and-co-estate-surveyors-and-valuers-43577,Jide Taiwo And Co. Estate Surveyors And Valuers,operations@jidetaiwoandco.com,"Plot 136 Sinari Daranijo Street, Off Ligali Ayorinde Street, Victoria Island, Lagos, Nigeria",07052090118,+2347052090092
638,https://nigeriapropertycentre.com/agents/nevickhills-limited-133468,Nevickhills Limited,nevickhillsrealty@gmail.com,"1 Oyebuchi Avenue Ago, Okota, Lagos, Nigeria","08083233032, 08083233032, 08039177061, 09044272524",08039177061
639,https://nigeriapropertycentre.com/agents/ksl-realtors-31806,Ksl Realtors,kslrealtors@gmail.com,"Plot 84, Taiwo Ishola Street, Lekki, Lagos, Nigeria","09066440186, +2347066525469, 09060006172, 09060006173",+2349066440186
640,https://nigeriapropertycentre.com/agents/odih-global-property-limited-29196,Odih Global Property Limited,odihglobalproperty@gmail.com,"No 4, King David Avenue, Fidiso Estate, Abijo, Lekki , Lagos, Nigeria","07035895274, 08054209724, 09026738035",+2347035895274
642,https://nigeriapropertycentre.com/agents/joy-lever-realty-and-investment-limited-86027,Joy-lever Realty And Investment Limited,joyleverrealty.investment@gmail.com,"Exclusive Courts House 1 Road 27/26, Ikota, Lagos, Nigeria","07065178252, 07032387610, 08026434337, 07012379551",+2348026434337
643,https://nigeriapropertycentre.com/agents/lasgidi-homes-inc-85073,Lasgidi Homes Inc.,info@lasgidihomes.com,"1 Ibukun Oluwa Street, Ayobo., Ipaja, Lagos, Nigeria","09059049336, 09059049336",+2349059049336
644,https://nigeriapropertycentre.com/agents/divine-fame-consult-87182,Divine Fame Consult,nosky2067@gmail.com,"No 2, Road 3, Ocean Palm Estate, Sangotedo, Ajah, Lagos, Nigeria",08138677723,+2348138677723
646,https://nigeriapropertycentre.com/agents/zuma-haven-luxury-service-ltd-31857,Zuma Haven Luxury Service Ltd,chidiebereazumawuru@gamil.com,"24 Balarebe Musa Crescent, Victoria Island, Lagos, Nigeria","08067955895, 07050640673, 08058987685",+2348067955895
647,https://nigeriapropertycentre.com/agents/samos-investments-limited-27071,Samos Investments Limited,samosinvestments@gmail.com,"290, Borno Way, By Faneye Street, Alagomeji, Yaba, Lagos, Nigeria","08023988959, 08095695508, 08023988959",+2348023988959
650,https://nigeriapropertycentre.com/agents/247-century-homes-realty-38653,24/7 Century Homes Realty,24.7centuryhomesrealty@gmail.com,"Sh Complex Bl 1a Ibeju, Ajah, Lagos, Nigeria","08137556170, 08083871354",+2348137556170
651,https://nigeriapropertycentre.com/agents/big-river-properties-and-logistics-109740,Big River Properties And Logistics,info@bigriverpropertiesng.com,"Plot 1, Block 128, Poly Star Building, Lekki Phase 1, Lagos, Nigeria","07062746651, 09053609728",07062746651
652,https://nigeriapropertycentre.com/agents/chilinks-homes-limited-140148,Chilinks Homes Limited,chilinkspropertyltd@gmail.com,"Shop 20 Eti Osa Way Off Dolphin Street, Keffi, Obalende, Ikoyi, Lagos, Nigeria","09041848550, 09013600718",07085884934
653,https://nigeriapropertycentre.com/agents/boyol-properties-investment-limited-30796,Boyol Properties & Investment Limited,info@boyolproperties.com,"22, Cameron Road, Off Kingsway, Ikoyi, Lagos, Nigeria",08120081009,08063732327
654,https://nigeriapropertycentre.com/agents/pricemart-enterprises-26397,Pricemart Enterprises,info@pricemart.com.ng,"20, Saidu Street, Cement Bus Stop, Onilekere, Ikeja, Lagos, Nigeria","08098823355, 08027332482",+2348098823355
655,https://nigeriapropertycentre.com/agents/shalom-empire-real-estate-154516,Shalom Empire Real Estate,adewaleoloto2009@gmail.com,"21 Fadeyi Street, Olowoora, Lagos, Nigeria","08080760855, 09131106908",2348080760855
657,https://nigeriapropertycentre.com/agents/leoola-co-3392,Leoola & Co.,leoolamtc@gmail.com,"22, Abeokuta Street, Anifowose, Ikeja , Lagos, Nigeria","2348035531303, 2348076900934",+2348035531303
659,https://nigeriapropertycentre.com/agents/landofgold-consulting-enterprise-72100,Landofgold Consulting Enterprise,landsofgold@gmail.com,"7a, Flat 3, Bisiriyu Enifeni Street, Solomade Estate., Ikorodu, Lagos, Nigeria","08132490290, 09053318451",08132490290
660,https://nigeriapropertycentre.com/agents/nuville-realties-limited-27454,Nuville Realties Limited,nuvillerealties@gmail.com,"Road 57, House 52 A, Vgc, Lekki, Lagos, Nigeria","08101672746, 08101672746",08101672746
661,https://nigeriapropertycentre.com/agents/elderkay-global-properties-and-general-merchandise-35281,Elderkay Global Properties And General Merchandise,elderkay.g@yahoo.com,"No 5, Thomson Ibikunle Street, Eputu, Ibeju-lekki, Lagos, Nigeria","08104472985, 07032250812, 09071693950, +18066803607",+2348104472985
663,https://nigeriapropertycentre.com/agents/ericity-properties-88081,Ericity Properties,ericityinvestmentltd@gmail.com,"Block C21, Joygood Mall, Opposite Fara Park Estate, Off Lekki Epe Expressway, Ibeju Lekki, Lagos, Nigeria",+2347068643532,+2347068643532
666,https://nigeriapropertycentre.com/agents/enauf-homes-limited-8640,Enauf Homes Limited,info@enaufhomes.co,"Balarabe Musa Crescent,, Victoria Island., Lagos., Nigeria","08133645657, 08133645657",+2348133645657
668,https://nigeriapropertycentre.com/agents/gui-integrated-concept-ltd-146603,Gui Integrated Concept Ltd,inyangsamuel66@gmail.com,"No: 2 Roju Avenue, Ojota Kosofe, Kosofe, Lagos, Nigeria",09077188739,09077188739
669,https://nigeriapropertycentre.com/agents/toyin-aluko-co-43351,Toyin Aluko & Co,fabiancoke.fc7@gmail.com,"3a, Lalupon Street, Off Keffi Road, Ikoyi, Lagos, Nigeria","07033285248, 08094711039, 07033285248",07033285248
670,https://nigeriapropertycentre.com/agents/truesun-global-services-limited-30316,Truesun Global Services Limited,truesunglobal@yahoo.com,"Plot 1234, Bishop Oluwale Street, Victoria Island, Lagos State, Nigeria","08147495494, 08037194661",+2348147495494
671,https://nigeriapropertycentre.com/agents/transcend-homes-properties-ltd-34457,Transcend Homes & Properties Ltd,transcendhp@gmail.com,"15 Tulip Close, Peninsula Garden Estate, Ajah, Lagos, Nigeria",08064491192,09012132573
672,https://nigeriapropertycentre.com/agents/oteria-real-estate-47627,Oteria Real Estate,oteriarealestate@gmail.com,"18, Obazor Street, Sawmill B/stop,, Gbagada, Lagos, Nigeria",07036768819,+2347036768819
673,https://nigeriapropertycentre.com/agents/chamih-investment-development-limited-62938,Chamih Investment Development Limited,eenergeticforte@gmail.com,"13 Jimoh Oladehinde Street, Ifako Gbagada, Gbagada, Lagos, Nigeria",08125856413,+2348125856413
674,https://nigeriapropertycentre.com/agents/duchiano-integrated-company-30535,Duchiano Integrated Company,duchianocompany@yahoo.com,"Olakanle Avenue, Ipaja, Lagos, Nigeria","+2349073690349, +2347030398597",+2347030398597
675,https://nigeriapropertycentre.com/agents/global-content-investments-platform-limited-748,Global Content Investments Platform Limited,gcipltd50@gmail.com,"10 Adeniji Street, Off Ikosi Road, Oregun, Ikeja, Lagos, Nigeria","+2347065352215, +2348182239803",+2347065352215
676,https://nigeriapropertycentre.com/agents/merit-property-company-nigeria-limited-22737,Merit Property Company Nigeria Limited,meritpropt@yahoo.com,"218 Agege Motor Road, By Post Office Road, Mushin, Lagos, Nigeria","08066924755, 08086216037, 09055429848, 08098545156",+2348066924755
681,https://nigeriapropertycentre.com/agents/obic-international-agency-24278,Obic International Agency,obic_intl@yahoo.com,"31, Agboyi Road, Ogudu, Lagos, Nigeria","2348034351578, 2348024989046",2348096659991
683,https://nigeriapropertycentre.com/agents/greentag-realtors-4847,Greentag Realtors,osilamaadams@gmail.com,"Suit F 108 Ikota Shopping Complex, Vgc, Lagos, Nigeria","08023323289, 08050555667",
684,https://nigeriapropertycentre.com/agents/dipaking-and-company-limited-24653,Dipaking And Company Limited,dipakingcoy@gmail.com,"10, Olaribiro Street, Off Allen Avenue, Ikeja, Lagos, Nigeria","08039643562, 08039643562, 08039643562",+2348039643562
686,https://nigeriapropertycentre.com/agents/vijad-properties-and-realtors-60156,Vijad Properties And Realtors,jimbavictor@yahoo.com,"Suite C123, Road 2, Ikota Shopping Complex, Vgc, Lekki, Lagos, Nigeria","8168216807, 08057285488, 08168216807",08057285488
687,https://nigeriapropertycentre.com/agents/absaat-property-service-limited-27665,Absaat Property Service Limited,info@absaat.com.ng,"16, Ola Street, Mobil Bus Stop, Oke-ira, Ogba, Ikeja, Lagos, Nigeria","08028800600, 08056461111, 08033692890",08028800600
688,https://nigeriapropertycentre.com/agents/lekinsyn-nigeria-company-78305,Lekinsyn Nigeria Company,lekinsyn_nigeriacompany@yahoo.com,"3,aliyu Street Iju Ishaga, Ifako-ijaiye, Lagos State, Nigeria",08038866953,08038866953
690,https://nigeriapropertycentre.com/agents/profinir-homes-pro-finir-nigeria-limited-166139,Profinir Homes (pro-finir Nigeria Limited),profinirhomes@gmail.com,"13 Simeon Oniyemof St, Adaloko Town, Agbara, Lagos, Nigeria","08030438366, 08123731587",08123731587
692,https://nigeriapropertycentre.com/agents/east-court-30985,East-court,info@mceastcourt.com,"7 Deji Adeyoola Street, Okota, Lagos, Nigeria","+2348075541623, +2348075541623, +2349096447703, 08054027803",+2348034337148
693,https://nigeriapropertycentre.com/agents/wole-akinwale-co-13842,Wole Akinwale & Co,woleakinwale@yahoo.com,"21, Ajanaku Street, Off Salvation Road, Opebi, Ikeja, Lagos, Nigeria","08029777008, 08038111013, 08028357008, 08084043391",+2347012220200
694,https://nigeriapropertycentre.com/agents/giwa-oluomo-enterprises-116775,Giwa Oluomo Enterprises,goerealtors@gmail.com,"No 5 Adebisi Amusa Close, Off Nnpc Pipeline Road, New Oko Oba, Abule Egba, New Oko Oba, Lagos, Nigeria","08164516261, 08023247585, 08127040605",+2348023247585
697,https://nigeriapropertycentre.com/agents/yinka-kayode-co-20866,Yinka Kayode & Co.,ykca2012@gmail.com,"Block B, Suite 345, Sura Shopping Complex, Simpson Street, Lagos Island, Lagos, Nigeria","08028291828, 08106372280, 08037708246, 08155632371",+2348037708246
699,https://nigeriapropertycentre.com/agents/kingsforth-homes-and-properties-ltd-43165,Kingsforth Homes And Properties Ltd,kingsforthrealestate@yahoo.com,"African Lane, B6, P9, Lekki Phase 1, Lagos, Nigeria",08157713806,+2348157713806
703,https://nigeriapropertycentre.com/agents/bluemade-nigeria-ltd-135212,Bluemade Nigeria Ltd,tijaniakhanene@gmail.com,"9, Abu Street, Laide Bus Stop, Bariga, Somolu, Lagos, Nigeria","+2347065825133, +2348020833995",+2347065825133
704,https://nigeriapropertycentre.com/agents/rolf-realty-nig-ltd-179149,Rolf Realty Nig. Ltd.,info@rolfrealty.com,"418, Omofade Crescent, Omole Phase 1, Ikeja, Lagos, Nigeria","09029839597, 09167633783",09029839597
706,https://nigeriapropertycentre.com/agents/pemzy-luxuries-nigeria-ltd-178438,Pemzy & Luxuries Nigeria Ltd,pemzypropertiesmanagement@gmail.com,"1, Col. Asieluwe Street, Ojodu, Lagos, Nigeria",+2348167842265,08167842265
707,https://nigeriapropertycentre.com/agents/danadel-solutions-ltd-64498,Danadel Solutions Ltd,greatdanielani@gmail.com,"19, Ogundana Street, Allen Avenue, Ikeja, Lagos, Nigeria",09050857650,08117607461
709,https://nigeriapropertycentre.com/agents/boldfaith-prints-644,Boldfaith Prints,bemyfaith@gmail.com,"4, Alhaji Oseni Close, Agege, Lagos, Nigeria","08152927932, 08081711700",2348152927932
710,https://nigeriapropertycentre.com/agents/desos-oluwafisayo-co-limited-18322,Desos Oluwafisayo & Co Limited,desosoandconigltd@gmail.com,"No 1 Council Obule Street, Akoka, Yaba, Lagos, Nigeria","08180275550, 08022620694",+2348180275550
711,https://nigeriapropertycentre.com/agents/juwelth-enterprise-33296,Juwelth Enterprise,jesicaglow@yahoo.com,"Road 20 , House 1-42, Vgc, Lekki, Lagos, Nigerian","08087565644, 08087565644, 08087565644, 08087565644",08087565644
713,https://nigeriapropertycentre.com/agents/haricorn-properties-limited-11365,Haricorn Properties Limited,"tunmisea66@gmail.com,haricorngrp@yahoo.co.uk","30, Talabi Street, Off Abba Johnson Crescent, Adeniyi Jones Avenue, Ikeja, Lagos, Nigeria","08037445365, 08037445365, 09097797297, 07015098866",+2348037445365
718,https://nigeriapropertycentre.com/agents/sammy-realtors-consulting-45276,Sammy Realtors Consulting,sammyrealtors18@gmail.com,"2, Olufemi Olufawo Street, Itamaga, Idiroko Bus Stop, Off Ijede Road, Ikorodu, Lagos State, Nigeria","08062560934, 09059137848, 08127101248",+2348127101248
719,https://nigeriapropertycentre.com/agents/macmomoh-and-company-23229,Macmomoh And Company,macmomoh007@gmail.com,"51/52 Ijaiye Road, Beside Uba, In Gpk Studios, Ogba, Lagos, Nigeria","08181776758, 08125984795",+2348051173477
720,https://nigeriapropertycentre.com/agents/sophiemax-homes-and-properties-110117,Sophiemax Homes And Properties,mikeogunwale@yahoo.com,"30 Chevron Alternative, Poroku, Lekki, Lagos, Nigeria","08038752613, 08124809888",+2348038752613
721,https://nigeriapropertycentre.com/agents/randolph-properties-bluckmoni-planet-limited-29996,Randolph Properties (bluckmoni Planet Limited),randolphprivateproperties@gmail.com,"House 3, Flat 4, Wellstocked Apartments, Ikota Gra, Ikota Villa Estate, Lekki, Lagos, Nigeria","07065750464, 09090744679",07065750464
722,https://nigeriapropertycentre.com/agents/foces-properties-68692,Foces Properties,focesproperties@gmail.com,"36a Keji Olajide Street, Off Majek Bus Stop, Lekki-epe Express Way., Abijo, Lagos, Nigeria","07069592225, 09061999299",2349061999299
723,https://nigeriapropertycentre.com/agents/oblanjah-resources-limited-89062,Oblanjah Resources Limited,admin@oblanjah.com,"30 Ago Palace Way, Okota, Isolo, Lagos, Nigeria","08034968191, 08099900319, 07087410950",08034968191
725,https://nigeriapropertycentre.com/agents/rabahchatsah-108232,Rabah&Chatsah,davidichero@yahoo.co.uk,"2/4 Toyin Adebiyi Crescent Oke-afa, Isolo, Lagos State, Nigeria","08098594156, 08119441459",+2348098594156
727,https://nigeriapropertycentre.com/agents/bold-step-consulting-limited-98330,Bold Step Consulting Limited,akintakinyemi@gmail.com,"20b, Kalejaiye Street, Off Aruna Bus Stop, Lowa Estate,, Ikorodu, Lagos, Nigeria",+2347055726507,07055726507
728,https://nigeriapropertycentre.com/agents/stone-touch-services-ltd-4156,Stone Touch Services Ltd,touchtone50@gmail.com,"Suite 56, Sebuff Plaza, Lekki Epe Expressway, Lagos, Nigeria","2348023129706, 07066872135",2348023129706
731,https://nigeriapropertycentre.com/agents/20s-homes-ltd-153795,20s Homes Ltd,20shomesltd@gmail.com,"21 Ibiyinka Salvador Street Lekki 1, Lekki, Lagos, Nigeria","09018094939, 09061408631, 09018094939, 09061408631",09018094939
733,https://nigeriapropertycentre.com/agents/hedgeview-legal-practitioners-24092,Hedgeview Legal Practitioners,hedgeviewlp@gmail.com,"12, Anifowose Close, Off Adebola Street, Surulere, Lagos, Nigeria","08034461258, 08034461258, 08078517478, 09033590378",+2348034461258
735,https://nigeriapropertycentre.com/agents/afriq-homes-and-properties-31535,Afriq Homes And Properties,afriqhomes@gmail.com,"No 2, Olagunsoye, 2nd Avenue Estate, Ikoyi, Lagos, Nigeria","08146642128, 08025960752",2348146642128
736,https://nigeriapropertycentre.com/agents/shakur-homes-98179,Shakur Homes,shakurhomes@gmail.com,"B24 De Cherub Mall, New Road Bus Stop, Lekki Epe Expressway, Eti Osa, Lagos, Nigeria","08148712601, 07010329358",+2348148712601
737,https://nigeriapropertycentre.com/agents/thezororahub-ltd-203954,Thezororahub Ltd,thezororahub@gmail.com,"6a, Aderinola Olamiju Close, Unity Estate, Ojodu, Ojodu, Lagos State, Nigeria",+2348084607129,+2348084607129
738,https://nigeriapropertycentre.com/agents/consultimate-limited-102211,Consultimate Limited,yinka@atobatele.com,"Physical 17 Brooks Estate Shangisha Shomolu Bu, Magodo, Lagos, Nigeria","07082637151, 08038479145",07082637151
739,https://nigeriapropertycentre.com/agents/oip-properties-24856,Oip Properties,oip.properties@yahoo.com,"Suite 14/21, Yomade Shopping Complex, Km 37, Lekki Epe Expressway, Awoyaya, Ibeju-lekki, Lagos, Nigeria",07061276409,+2347061276409
740,https://nigeriapropertycentre.com/agents/excella-global-concept-1896,Excella Global Concept,tosinalewi@gmail.com,"No. 34c, Jaiye Oyedotun Street, Magodo Phase Two Estate, Lagos, Nigeria","+2348034435819, +2348086404808",+2348034435819
741,https://nigeriapropertycentre.com/agents/elight-investment-properties-network-ltd-20991,Elight Investment Properties Network Ltd,mail@eipnonline.com.ng,"Suite A59, De Plaza Ville Complex, 119, Awolowo Way, Ikeja, Lagos, Nigeria","08037887583, 08024340554, 08091917435, 2347056669938",2347056669938
743,https://nigeriapropertycentre.com/agents/adesuntng-property-konsult-3102,Adesuntng Property Konsult,adesuntng.properties@gmail.com,"15, Olufunmi Street, Abijoh, Abijo. Ajah, Lagos, Nigeria","2348079939201, 2348026827291",+234807993901
745,https://nigeriapropertycentre.com/agents/gemi5-global-ltd-150684,Gemi5 Global Ltd,gemi5world@outlook.com,"4, Ogunshowobo Street, Ketu, Lagos, Nigeria","08034375086, 08050712517",+2348034375086
